"Step","s33_dual_triangle_rotary_drop-1 - train/loss","s33_dual_triangle_rotary_drop-1 - train/loss__MIN","s33_dual_triangle_rotary_drop-1 - train/loss__MAX","s33_dual_triangle_rotary_drop700000000 - train/loss","s33_dual_triangle_rotary_drop700000000 - train/loss__MIN","s33_dual_triangle_rotary_drop700000000 - train/loss__MAX","s33_dual_triangle_none_drop-1 - train/loss","s33_dual_triangle_none_drop-1 - train/loss__MIN","s33_dual_triangle_none_drop-1 - train/loss__MAX","s33_causal_rotary_drop-1 - train/loss","s33_causal_rotary_drop-1 - train/loss__MIN","s33_causal_rotary_drop-1 - train/loss__MAX","s33_causal_rotary_drop700000000 - train/loss","s33_causal_rotary_drop700000000 - train/loss__MIN","s33_causal_rotary_drop700000000 - train/loss__MAX","s33_causal_none_drop-1 - train/loss","s33_causal_none_drop-1 - train/loss__MIN","s33_causal_none_drop-1 - train/loss__MAX","s33_bidirectional_rotary_drop-1 - train/loss","s33_bidirectional_rotary_drop-1 - train/loss__MIN","s33_bidirectional_rotary_drop-1 - train/loss__MAX","s33_bidirectional_rotary_drop700000000 - train/loss","s33_bidirectional_rotary_drop700000000 - train/loss__MIN","s33_bidirectional_rotary_drop700000000 - train/loss__MAX","s33_bidirectional_none_drop-1 - train/loss","s33_bidirectional_none_drop-1 - train/loss__MIN","s33_bidirectional_none_drop-1 - train/loss__MAX","s22_dual_triangle_rotary_drop-1 - train/loss","s22_dual_triangle_rotary_drop-1 - train/loss__MIN","s22_dual_triangle_rotary_drop-1 - train/loss__MAX","s22_dual_triangle_rotary_drop700000000 - train/loss","s22_dual_triangle_rotary_drop700000000 - train/loss__MIN","s22_dual_triangle_rotary_drop700000000 - train/loss__MAX","s22_dual_triangle_none_drop-1 - train/loss","s22_dual_triangle_none_drop-1 - train/loss__MIN","s22_dual_triangle_none_drop-1 - train/loss__MAX","s22_causal_rotary_drop-1 - train/loss","s22_causal_rotary_drop-1 - train/loss__MIN","s22_causal_rotary_drop-1 - train/loss__MAX","s22_causal_rotary_drop700000000 - train/loss","s22_causal_rotary_drop700000000 - train/loss__MIN","s22_causal_rotary_drop700000000 - train/loss__MAX","s22_causal_none_drop-1 - train/loss","s22_causal_none_drop-1 - train/loss__MIN","s22_causal_none_drop-1 - train/loss__MAX","s22_bidirectional_rotary_drop-1 - train/loss","s22_bidirectional_rotary_drop-1 - train/loss__MIN","s22_bidirectional_rotary_drop-1 - train/loss__MAX","s22_bidirectional_rotary_drop700000000 - train/loss","s22_bidirectional_rotary_drop700000000 - train/loss__MIN","s22_bidirectional_rotary_drop700000000 - train/loss__MAX","s22_bidirectional_none_drop-1 - train/loss","s22_bidirectional_none_drop-1 - train/loss__MIN","s22_bidirectional_none_drop-1 - train/loss__MAX","s11_dual_triangle_rotary_drop-1 - train/loss","s11_dual_triangle_rotary_drop-1 - train/loss__MIN","s11_dual_triangle_rotary_drop-1 - train/loss__MAX","s11_dual_triangle_rotary_drop700000000 - train/loss","s11_dual_triangle_rotary_drop700000000 - train/loss__MIN","s11_dual_triangle_rotary_drop700000000 - train/loss__MAX","s11_dual_triangle_none_drop-1 - train/loss","s11_dual_triangle_none_drop-1 - train/loss__MIN","s11_dual_triangle_none_drop-1 - train/loss__MAX","s11_causal_rotary_drop-1 - train/loss","s11_causal_rotary_drop-1 - train/loss__MIN","s11_causal_rotary_drop-1 - train/loss__MAX","s11_causal_rotary_drop700000000 - train/loss","s11_causal_rotary_drop700000000 - train/loss__MIN","s11_causal_rotary_drop700000000 - train/loss__MAX","s11_causal_none_drop-1 - train/loss","s11_causal_none_drop-1 - train/loss__MIN","s11_causal_none_drop-1 - train/loss__MAX","s11_bidirectional_rotary_drop-1 - train/loss","s11_bidirectional_rotary_drop-1 - train/loss__MIN","s11_bidirectional_rotary_drop-1 - train/loss__MAX","s11_bidirectional_rotary_drop700000000 - train/loss","s11_bidirectional_rotary_drop700000000 - train/loss__MIN","s11_bidirectional_rotary_drop700000000 - train/loss__MAX","s11_bidirectional_none_drop-1 - train/loss","s11_bidirectional_none_drop-1 - train/loss__MIN","s11_bidirectional_none_drop-1 - train/loss__MAX"
"15200","2.51671875","2.51671875","2.51671875","2.51671875","2.51671875","2.51671875","2.5521875","2.5521875","2.5521875","2.5871875","2.5871875","2.5871875","2.58765625","2.58765625","2.58765625","2.6046875","2.6046875","2.6046875","2.5259375","2.5259375","2.5259375","2.5259375","2.5259375","2.5259375","2.63515625","2.63515625","2.63515625","2.5115625","2.5115625","2.5115625","2.51125","2.51125","2.51125","2.54828125","2.54828125","2.54828125","2.59078125","2.59078125","2.59078125","2.590625","2.590625","2.590625","2.6075","2.6075","2.6075","2.51375","2.51375","2.51375","2.51390625","2.51390625","2.51390625","2.6340625","2.6340625","2.6340625","2.5153125","2.5153125","2.5153125","2.5128125","2.5128125","2.5128125","2.5509375","2.5509375","2.5509375","2.5896875","2.5896875","2.5896875","2.589375","2.589375","2.589375","2.60671875","2.60671875","2.60671875","2.51921875","2.51921875","2.51921875","2.51921875","2.51921875","2.51921875","2.63296875","2.63296875","2.63296875"
"15300","2.51546875","2.51546875","2.51546875","2.51625","2.51625","2.51625","2.55109375","2.55109375","2.55109375","2.58953125","2.58953125","2.58953125","2.5896875","2.5896875","2.5896875","2.6078125","2.6078125","2.6078125","2.5215625","2.5215625","2.5215625","2.5215625","2.5215625","2.5215625","2.635","2.635","2.635","2.5140625","2.5140625","2.5140625","2.514375","2.514375","2.514375","2.55140625","2.55140625","2.55140625","2.59265625","2.59265625","2.59265625","2.5925","2.5925","2.5925","2.60953125","2.60953125","2.60953125","2.515","2.515","2.515","2.51546875","2.51546875","2.51546875","2.63359375","2.63359375","2.63359375","2.5134375","2.5134375","2.5134375","2.5121875","2.5121875","2.5121875","2.548125","2.548125","2.548125","2.58640625","2.58640625","2.58640625","2.58625","2.58625","2.58625","2.604375","2.604375","2.604375","2.52015625","2.52015625","2.52015625","2.52015625","2.52015625","2.52015625","2.63390625","2.63390625","2.63390625"
"15400","2.51421875","2.51421875","2.51421875","2.51484375","2.51484375","2.51484375","2.54984375","2.54984375","2.54984375","2.5884375","2.5884375","2.5884375","2.5884375","2.5884375","2.5884375","2.6065625","2.6065625","2.6065625","2.519375","2.519375","2.519375","2.519375","2.519375","2.519375","2.63296875","2.63296875","2.63296875","2.51328125","2.51328125","2.51328125","2.5140625","2.5140625","2.5140625","2.55015625","2.55015625","2.55015625","2.5909375","2.5909375","2.5909375","2.5909375","2.5909375","2.5909375","2.6071875","2.6071875","2.6071875","2.51359375","2.51359375","2.51359375","2.51296875","2.51296875","2.51296875","2.63296875","2.63296875","2.63296875","2.51265625","2.51265625","2.51265625","2.51234375","2.51234375","2.51234375","2.54828125","2.54828125","2.54828125","2.59046875","2.59046875","2.59046875","2.59015625","2.59015625","2.59015625","2.60828125","2.60828125","2.60828125","2.519375","2.519375","2.519375","2.519375","2.519375","2.519375","2.6334375","2.6334375","2.6334375"
"15500","2.51625","2.51625","2.51625","2.51609375","2.51609375","2.51609375","2.55078125","2.55078125","2.55078125","2.58890625","2.58890625","2.58890625","2.5890625","2.5890625","2.5890625","2.60765625","2.60765625","2.60765625","2.51828125","2.51828125","2.51828125","2.51828125","2.51828125","2.51828125","2.63296875","2.63296875","2.63296875","2.51234375","2.51234375","2.51234375","2.51296875","2.51296875","2.51296875","2.55015625","2.55015625","2.55015625","2.59125","2.59125","2.59125","2.59109375","2.59109375","2.59109375","2.608125","2.608125","2.608125","2.51421875","2.51421875","2.51421875","2.51375","2.51375","2.51375","2.6353125","2.6353125","2.6353125","2.5115625","2.5115625","2.5115625","2.51078125","2.51078125","2.51078125","2.54859375","2.54859375","2.54859375","2.58890625","2.58890625","2.58890625","2.58859375","2.58859375","2.58859375","2.6075","2.6075","2.6075","2.51875","2.51875","2.51875","2.51875","2.51875","2.51875","2.63453125","2.63453125","2.63453125"
"15600","2.51640625","2.51640625","2.51640625","2.5175","2.5175","2.5175","2.5521875","2.5521875","2.5521875","2.58828125","2.58828125","2.58828125","2.5884375","2.5884375","2.5884375","2.6059375","2.6059375","2.6059375","2.5234375","2.5234375","2.5234375","2.5234375","2.5234375","2.5234375","2.63515625","2.63515625","2.63515625","2.51140625","2.51140625","2.51140625","2.51140625","2.51140625","2.51140625","2.54875","2.54875","2.54875","2.5871875","2.5871875","2.5871875","2.5871875","2.5871875","2.5871875","2.6053125","2.6053125","2.6053125","2.51375","2.51375","2.51375","2.51375","2.51375","2.51375","2.63359375","2.63359375","2.63359375","2.5140625","2.5140625","2.5140625","2.5134375","2.5134375","2.5134375","2.54796875","2.54796875","2.54796875","2.59140625","2.59140625","2.59140625","2.59109375","2.59109375","2.59109375","2.60859375","2.60859375","2.60859375","2.51921875","2.51921875","2.51921875","2.51921875","2.51921875","2.51921875","2.63390625","2.63390625","2.63390625"
"15700","2.514375","2.514375","2.514375","2.51453125","2.51453125","2.51453125","2.54859375","2.54859375","2.54859375","2.5890625","2.5890625","2.5890625","2.5890625","2.5890625","2.5890625","2.6075","2.6075","2.6075","2.5234375","2.5234375","2.5234375","2.5234375","2.5234375","2.5234375","2.63734375","2.63734375","2.63734375","2.5125","2.5125","2.5125","2.51265625","2.51265625","2.51265625","2.5496875","2.5496875","2.5496875","2.58796875","2.58796875","2.58796875","2.58796875","2.58796875","2.58796875","2.605625","2.605625","2.605625","2.51390625","2.51390625","2.51390625","2.51453125","2.51453125","2.51453125","2.63640625","2.63640625","2.63640625","2.5090625","2.5090625","2.5090625","2.50875","2.50875","2.50875","2.545","2.545","2.545","2.58734375","2.58734375","2.58734375","2.5865625","2.5865625","2.5865625","2.605","2.605","2.605","2.518125","2.518125","2.518125","2.518125","2.518125","2.518125","2.633125","2.633125","2.633125"
"15800","2.515","2.515","2.515","2.51453125","2.51453125","2.51453125","2.54984375","2.54984375","2.54984375","2.58828125","2.58828125","2.58828125","2.588125","2.588125","2.588125","2.60640625","2.60640625","2.60640625","2.51953125","2.51953125","2.51953125","2.51953125","2.51953125","2.51953125","2.6321875","2.6321875","2.6321875","2.50984375","2.50984375","2.50984375","2.50984375","2.50984375","2.50984375","2.5471875","2.5471875","2.5471875","2.58859375","2.58859375","2.58859375","2.588125","2.588125","2.588125","2.60609375","2.60609375","2.60609375","2.5096875","2.5096875","2.5096875","2.50984375","2.50984375","2.50984375","2.63328125","2.63328125","2.63328125","2.511875","2.511875","2.511875","2.51140625","2.51140625","2.51140625","2.5475","2.5475","2.5475","2.59078125","2.59078125","2.59078125","2.59046875","2.59046875","2.59046875","2.608125","2.608125","2.608125","2.51953125","2.51953125","2.51953125","2.51953125","2.51953125","2.51953125","2.63453125","2.63453125","2.63453125"
"15900","2.51515625","2.51515625","2.51515625","2.514375","2.514375","2.514375","2.55125","2.55125","2.55125","2.588125","2.588125","2.588125","2.5878125","2.5878125","2.5878125","2.60609375","2.60609375","2.60609375","2.520625","2.520625","2.520625","2.520625","2.520625","2.520625","2.63515625","2.63515625","2.63515625","2.515","2.515","2.515","2.5153125","2.5153125","2.5153125","2.5515625","2.5515625","2.5515625","2.5903125","2.5903125","2.5903125","2.59","2.59","2.59","2.6075","2.6075","2.6075","2.51375","2.51375","2.51375","2.51359375","2.51359375","2.51359375","2.6359375","2.6359375","2.6359375","2.5096875","2.5096875","2.5096875","2.509375","2.509375","2.509375","2.54640625","2.54640625","2.54640625","2.5878125","2.5878125","2.5878125","2.58828125","2.58828125","2.58828125","2.60578125","2.60578125","2.60578125","2.51515625","2.51515625","2.51515625","2.51515625","2.51515625","2.51515625","2.63328125","2.63328125","2.63328125"
"16000","2.51509375","2.51509375","2.51509375","2.51521875","2.51521875","2.51521875","2.550640625","2.550640625","2.550640625","2.588484375","2.588484375","2.588484375","2.588515625","2.588515625","2.588515625","2.6065","2.6065","2.6065","2.521703125","2.521703125","2.521703125","2.521703125","2.521703125","2.521703125","2.634765625","2.634765625","2.634765625","2.51234375","2.51234375","2.51234375","2.512515625","2.512515625","2.512515625","2.549453125","2.549453125","2.549453125","2.59","2.59","2.59","2.589828125","2.589828125","2.589828125","2.607203125","2.607203125","2.607203125","2.513375","2.513375","2.513375","2.5134375","2.5134375","2.5134375","2.634296875","2.634296875","2.634296875","2.512453125","2.512453125","2.512453125","2.511671875","2.511671875","2.511671875","2.548078125","2.548078125","2.548078125","2.589015625","2.589015625","2.589015625","2.588671875","2.588671875","2.588671875","2.606796875","2.606796875","2.606796875","2.5189375","2.5189375","2.5189375","2.5189375","2.5189375","2.5189375","2.633828125","2.633828125","2.633828125"
"16100","2.5096875","2.5096875","2.5096875","2.51046875","2.51046875","2.51046875","2.54609375","2.54609375","2.54609375","2.58765625","2.58765625","2.58765625","2.5878125","2.5878125","2.5878125","2.60703125","2.60703125","2.60703125","2.51765625","2.51765625","2.51765625","2.51765625","2.51765625","2.51765625","2.63453125","2.63453125","2.63453125","2.511875","2.511875","2.511875","2.51140625","2.51140625","2.51140625","2.548125","2.548125","2.548125","2.59046875","2.59046875","2.59046875","2.59015625","2.59015625","2.59015625","2.6071875","2.6071875","2.6071875","2.514375","2.514375","2.514375","2.5140625","2.5140625","2.5140625","2.6346875","2.6346875","2.6346875","2.51453125","2.51453125","2.51453125","2.51359375","2.51359375","2.51359375","2.55078125","2.55078125","2.55078125","2.58875","2.58875","2.58875","2.588125","2.588125","2.588125","2.60640625","2.60640625","2.60640625","2.51828125","2.51828125","2.51828125","2.51828125","2.51828125","2.51828125","2.634375","2.634375","2.634375"
"16200","2.5125","2.5125","2.5125","2.5128125","2.5128125","2.5128125","2.54828125","2.54828125","2.54828125","2.58609375","2.58609375","2.58609375","2.58625","2.58625","2.58625","2.605","2.605","2.605","2.52","2.52","2.52","2.52","2.52","2.52","2.63390625","2.63390625","2.63390625","2.51","2.51","2.51","2.51125","2.51125","2.51125","2.54703125","2.54703125","2.54703125","2.58859375","2.58859375","2.58859375","2.58828125","2.58828125","2.58828125","2.60625","2.60625","2.60625","2.5121875","2.5121875","2.5121875","2.5125","2.5125","2.5125","2.63609375","2.63609375","2.63609375","2.51140625","2.51140625","2.51140625","2.51078125","2.51078125","2.51078125","2.5484375","2.5484375","2.5484375","2.58859375","2.58859375","2.58859375","2.58859375","2.58859375","2.58859375","2.60796875","2.60796875","2.60796875","2.51421875","2.51421875","2.51421875","2.51421875","2.51421875","2.51421875","2.63390625","2.63390625","2.63390625"
"16300","2.51328125","2.51328125","2.51328125","2.513125","2.513125","2.513125","2.54921875","2.54921875","2.54921875","2.59015625","2.59015625","2.59015625","2.59046875","2.59046875","2.59046875","2.608125","2.608125","2.608125","2.5190625","2.5190625","2.5190625","2.5190625","2.5190625","2.5190625","2.63328125","2.63328125","2.63328125","2.50796875","2.50796875","2.50796875","2.5084375","2.5084375","2.5084375","2.54546875","2.54546875","2.54546875","2.58796875","2.58796875","2.58796875","2.588125","2.588125","2.588125","2.60703125","2.60703125","2.60703125","2.50953125","2.50953125","2.50953125","2.509375","2.509375","2.509375","2.63453125","2.63453125","2.63453125","2.5128125","2.5128125","2.5128125","2.5121875","2.5121875","2.5121875","2.54859375","2.54859375","2.54859375","2.585625","2.585625","2.585625","2.5859375","2.5859375","2.5859375","2.603125","2.603125","2.603125","2.51484375","2.51484375","2.51484375","2.51484375","2.51484375","2.51484375","2.63421875","2.63421875","2.63421875"
"16400","2.51203125","2.51203125","2.51203125","2.5128125","2.5128125","2.5128125","2.54828125","2.54828125","2.54828125","2.58734375","2.58734375","2.58734375","2.5875","2.5875","2.5875","2.60546875","2.60546875","2.60546875","2.51875","2.51875","2.51875","2.51875","2.51875","2.51875","2.634375","2.634375","2.634375","2.5115625","2.5115625","2.5115625","2.51109375","2.51109375","2.51109375","2.54734375","2.54734375","2.54734375","2.58984375","2.58984375","2.58984375","2.5903125","2.5903125","2.5903125","2.6078125","2.6078125","2.6078125","2.5125","2.5125","2.5125","2.51203125","2.51203125","2.51203125","2.636875","2.636875","2.636875","2.50734375","2.50734375","2.50734375","2.5059375","2.5059375","2.5059375","2.54453125","2.54453125","2.54453125","2.58671875","2.58671875","2.58671875","2.58609375","2.58609375","2.58609375","2.6053125","2.6053125","2.6053125","2.51375","2.51375","2.51375","2.51375","2.51375","2.51375","2.63140625","2.63140625","2.63140625"
"16500","2.51359375","2.51359375","2.51359375","2.5140625","2.5140625","2.5140625","2.54953125","2.54953125","2.54953125","2.58859375","2.58859375","2.58859375","2.58875","2.58875","2.58875","2.60671875","2.60671875","2.60671875","2.51875","2.51875","2.51875","2.51875","2.51875","2.51875","2.635","2.635","2.635","2.50765625","2.50765625","2.50765625","2.5075","2.5075","2.5075","2.544375","2.544375","2.544375","2.58859375","2.58859375","2.58859375","2.58828125","2.58828125","2.58828125","2.606875","2.606875","2.606875","2.50890625","2.50890625","2.50890625","2.50921875","2.50921875","2.50921875","2.6334375","2.6334375","2.6334375","2.510625","2.510625","2.510625","2.5096875","2.5096875","2.5096875","2.546875","2.546875","2.546875","2.58765625","2.58765625","2.58765625","2.58765625","2.58765625","2.58765625","2.60640625","2.60640625","2.60640625","2.5146875","2.5146875","2.5146875","2.5146875","2.5146875","2.5146875","2.633125","2.633125","2.633125"
"16600","2.51328125","2.51328125","2.51328125","2.5134375","2.5134375","2.5134375","2.54875","2.54875","2.54875","2.588125","2.588125","2.588125","2.58734375","2.58734375","2.58734375","2.605625","2.605625","2.605625","2.520625","2.520625","2.520625","2.520625","2.520625","2.520625","2.63515625","2.63515625","2.63515625","2.5075","2.5075","2.5075","2.50734375","2.50734375","2.50734375","2.544375","2.544375","2.544375","2.5875","2.5875","2.5875","2.5871875","2.5871875","2.5871875","2.60484375","2.60484375","2.60484375","2.5084375","2.5084375","2.5084375","2.50828125","2.50828125","2.50828125","2.6340625","2.6340625","2.6340625","2.51015625","2.51015625","2.51015625","2.509375","2.509375","2.509375","2.54578125","2.54578125","2.54578125","2.58796875","2.58796875","2.58796875","2.588125","2.588125","2.588125","2.60671875","2.60671875","2.60671875","2.51515625","2.51515625","2.51515625","2.51515625","2.51515625","2.51515625","2.635","2.635","2.635"
"16700","2.51125","2.51125","2.51125","2.51125","2.51125","2.51125","2.54828125","2.54828125","2.54828125","2.5875","2.5875","2.5875","2.58734375","2.58734375","2.58734375","2.606875","2.606875","2.606875","2.5159375","2.5159375","2.5159375","2.51609375","2.51609375","2.51609375","2.634375","2.634375","2.634375","2.51015625","2.51015625","2.51015625","2.50984375","2.50984375","2.50984375","2.54515625","2.54515625","2.54515625","2.585","2.585","2.585","2.58484375","2.58484375","2.58484375","2.60265625","2.60265625","2.60265625","2.50703125","2.50703125","2.50703125","2.5065625","2.5065625","2.5065625","2.6321875","2.6321875","2.6321875","2.510625","2.510625","2.510625","2.51046875","2.51046875","2.51046875","2.5471875","2.5471875","2.5471875","2.584375","2.584375","2.584375","2.58328125","2.58328125","2.58328125","2.6025","2.6025","2.6025","2.51390625","2.51390625","2.51390625","2.51390625","2.51390625","2.51390625","2.63171875","2.63171875","2.63171875"
"16800","2.51015625","2.51015625","2.51015625","2.5103125","2.5103125","2.5103125","2.54515625","2.54515625","2.54515625","2.58859375","2.58859375","2.58859375","2.5884375","2.5884375","2.5884375","2.608125","2.608125","2.608125","2.51796875","2.51796875","2.51796875","2.51828125","2.51828125","2.51828125","2.635","2.635","2.635","2.50890625","2.50890625","2.50890625","2.50921875","2.50921875","2.50921875","2.54609375","2.54609375","2.54609375","2.58796875","2.58796875","2.58796875","2.58765625","2.58765625","2.58765625","2.606875","2.606875","2.606875","2.5078125","2.5078125","2.5078125","2.5078125","2.5078125","2.5078125","2.63359375","2.63359375","2.63359375","2.50703125","2.50703125","2.50703125","2.50703125","2.50703125","2.50703125","2.543125","2.543125","2.543125","2.5878125","2.5878125","2.5878125","2.5871875","2.5871875","2.5871875","2.60609375","2.60609375","2.60609375","2.51453125","2.51453125","2.51453125","2.51453125","2.51453125","2.51453125","2.63421875","2.63421875","2.63421875"
"16900","2.50765625","2.50765625","2.50765625","2.50859375","2.50859375","2.50859375","2.545","2.545","2.545","2.58765625","2.58765625","2.58765625","2.58734375","2.58734375","2.58734375","2.6059375","2.6059375","2.6059375","2.51640625","2.51640625","2.51640625","2.51625","2.51625","2.51625","2.63328125","2.63328125","2.63328125","2.50890625","2.50890625","2.50890625","2.5090625","2.5090625","2.5090625","2.54734375","2.54734375","2.54734375","2.58609375","2.58609375","2.58609375","2.58625","2.58625","2.58625","2.60453125","2.60453125","2.60453125","2.50671875","2.50671875","2.50671875","2.50609375","2.50609375","2.50609375","2.633125","2.633125","2.633125","2.51125","2.51125","2.51125","2.51","2.51","2.51","2.545625","2.545625","2.545625","2.5884375","2.5884375","2.5884375","2.58796875","2.58796875","2.58796875","2.60625","2.60625","2.60625","2.515625","2.515625","2.515625","2.515625","2.515625","2.515625","2.63375","2.63375","2.63375"
"17000","2.51171875","2.51171875","2.51171875","2.511984375","2.511984375","2.511984375","2.547734375","2.547734375","2.547734375","2.588171875","2.588171875","2.588171875","2.588109375","2.588109375","2.588109375","2.606609375","2.606609375","2.606609375","2.518171875","2.518171875","2.518171875","2.51821875","2.51821875","2.51821875","2.63421875","2.63421875","2.63421875","2.509359375","2.509359375","2.509359375","2.509484375","2.509484375","2.509484375","2.546171875","2.546171875","2.546171875","2.58809375","2.58809375","2.58809375","2.58796875","2.58796875","2.58796875","2.60615625","2.60615625","2.60615625","2.50975","2.50975","2.50975","2.509640625","2.509640625","2.509640625","2.63446875","2.63446875","2.63446875","2.51078125","2.51078125","2.51078125","2.5099375","2.5099375","2.5099375","2.546890625","2.546890625","2.546890625","2.5871875","2.5871875","2.5871875","2.586859375","2.586859375","2.586859375","2.605578125","2.605578125","2.605578125","2.515","2.515","2.515","2.515","2.515","2.515","2.633546875","2.633546875","2.633546875"
"17100","2.5090625","2.5090625","2.5090625","2.5096875","2.5096875","2.5096875","2.54453125","2.54453125","2.54453125","2.58359375","2.58359375","2.58359375","2.58296875","2.58296875","2.58296875","2.60328125","2.60328125","2.60328125","2.515625","2.515625","2.515625","2.5159375","2.5159375","2.5159375","2.633125","2.633125","2.633125","2.50984375","2.50984375","2.50984375","2.51","2.51","2.51","2.54640625","2.54640625","2.54640625","2.589375","2.589375","2.589375","2.58921875","2.58921875","2.58921875","2.60875","2.60875","2.60875","2.5090625","2.5090625","2.5090625","2.50859375","2.50859375","2.50859375","2.635","2.635","2.635","2.5075","2.5075","2.5075","2.50640625","2.50640625","2.50640625","2.5428125","2.5428125","2.5428125","2.5859375","2.5859375","2.5859375","2.5853125","2.5853125","2.5853125","2.605","2.605","2.605","2.513125","2.513125","2.513125","2.513125","2.513125","2.513125","2.634375","2.634375","2.634375"
"17200","2.50796875","2.50796875","2.50796875","2.5078125","2.5078125","2.5078125","2.54453125","2.54453125","2.54453125","2.58875","2.58875","2.58875","2.5878125","2.5878125","2.5878125","2.60671875","2.60671875","2.60671875","2.5165625","2.5165625","2.5165625","2.51640625","2.51640625","2.51640625","2.63484375","2.63484375","2.63484375","2.50796875","2.50796875","2.50796875","2.50796875","2.50796875","2.50796875","2.5434375","2.5434375","2.5434375","2.58921875","2.58921875","2.58921875","2.5890625","2.5890625","2.5890625","2.6084375","2.6084375","2.6084375","2.51046875","2.51046875","2.51046875","2.51046875","2.51046875","2.51046875","2.635","2.635","2.635","2.5103125","2.5103125","2.5103125","2.50890625","2.50890625","2.50890625","2.54359375","2.54359375","2.54359375","2.58390625","2.58390625","2.58390625","2.5840625","2.5840625","2.5840625","2.60375","2.60375","2.60375","2.5128125","2.5128125","2.5128125","2.5128125","2.5128125","2.5128125","2.63265625","2.63265625","2.63265625"
